Order ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
O169,C236,P36,Books,97.15,8/19/2023
O169,C236,P24,Home & Kitchen,63.43,8/19/2023
O169,C236,P17,Clothing,157.86,8/19/2023
O170,C116,P36,Books,34.51,6/15/2023
O170,C116,P2,Electronics,178.71,6/15/2023
O170,C116,P31,Books,54.16,6/15/2023
O171,C67,P14,Clothing,110.69,5/12/2023
O171,C67,P14,Clothing,176.05,5/12/2023
O171,C67,P49,Sports,327.36,5/12/2023
O171,C67,P39,Books,40.44,5/12/2023
O172,C161,P42,Sports,135.22,6/21/2023
O172,C161,P26,Home & Kitchen,111.51,6/21/2023
O173,C410,P28,Home & Kitchen,150.05,10/15/2023
O173,C410,P48,Sports,109.72,10/15/2023
O173,C410,P49,Sports,95.93,10/15/2023
O173,C410,P29,Home & Kitchen,234.82,10/15/2023
O173,C410,P15,Clothing,145.01,10/15/2023
O174,C315,P33,Books,39.01,5/16/2023
O174,C315,P34,Books,59.16,5/16/2023
O174,C315,P34,Books,93.62,5/16/2023
O174,C315,P49,Sports,253.47,5/16/2023
O175,C261,P8,Electronics,313.69,10/11/2023
O175,C261,P1,Electronics,129.02,10/11/2023
O175,C261,P15,Clothing,161.64,10/11/2023
O175,C261,P14,Clothing,76.29,10/11/2023
O176,C276,P17,Clothing,88.27,4/14/2023
O176,C276,P37,Books,34.97,4/14/2023
O176,C276,P19,Clothing,161.15,4/14/2023
O176,C276,P20,Clothing,57.88,4/14/2023
O176,C276,P18,Clothing,71.23,4/14/2023
O177,C64,P28,Home & Kitchen,147.87,5/9/2023
O177,C64,P17,Clothing,194.44,5/9/2023
O177,C64,P14,Clothing,59.18,5/9/2023
O177,C64,P50,Sports,88.82,5/9/2023
O177,C64,P45,Sports,385.8,5/9/2023
O178,C227,P49,Sports,303.8,7/24/2023
O178,C227,P42,Sports,175.43,7/24/2023
O178,C227,P3,Electronics,265.49,7/24/2023
O178,C227,P24,Home & Kitchen,146.72,7/24/2023
O179,C50,P36,Books,67.65,1/20/2023
O179,C50,P6,Electronics,417.14,1/20/2023
O180,C265,P47,Sports,222.28,6/15/2023
O181,C208,P49,Sports,280.31,9/26/2023
O181,C208,P1,Electronics,341.32,9/26/2023
O182,C62,P14,Clothing,99.42,3/26/2023
O182,C62,P21,Home & Kitchen,245.56,3/26/2023
O182,C62,P29,Home & Kitchen,150.74,3/26/2023
O183,C79,P45,Sports,335.55,2/28/2023
O183,C79,P50,Sports,261.07,2/28/2023
O184,C82,P38,Books,25.82,9/24/2023
O184,C82,P35,Books,37.64,9/24/2023
O184,C82,P39,Books,38.29,9/24/2023
O184,C82,P29,Home & Kitchen,287.83,9/24/2023
O185,C430,P10,Electronics,355.04,6/24/2023
O185,C430,P19,Clothing,63.72,6/24/2023
O185,C430,P49,Sports,377.24,6/24/2023
O185,C430,P44,Sports,96,6/24/2023
O185,C430,P30,Home & Kitchen,165.26,6/24/2023
O186,C305,P27,Home & Kitchen,208.2,8/21/2023
O186,C305,P38,Books,16.02,8/21/2023
O186,C305,P36,Books,27.92,8/21/2023
O186,C305,P45,Sports,346.95,8/21/2023
O186,C305,P19,Clothing,132.82,8/21/2023
O186,C305,P4,Electronics,348.96,8/21/2023
O187,C329,P8,Electronics,326.14,12/11/2023
O187,C329,P20,Clothing,76.12,12/11/2023
O187,C329,P5,Electronics,313.22,12/11/2023
O188,C140,P1,Electronics,307.86,8/14/2023
O188,C140,P35,Books,16.41,8/14/2023
O188,C140,P10,Electronics,381.58,8/14/2023
O188,C140,P6,Electronics,132.24,8/14/2023
O188,C140,P31,Books,41.68,8/14/2023
O189,C315,P42,Sports,110.88,7/9/2023
O189,C315,P24,Home & Kitchen,99.6,7/9/2023
O189,C315,P2,Electronics,101.16,7/9/2023
O189,C315,P8,Electronics,211.42,7/9/2023
O189,C315,P3,Electronics,369.25,7/9/2023
O190,C258,P8,Electronics,380.82,9/17/2023
O190,C258,P20,Clothing,77.35,9/17/2023
O190,C258,P11,Clothing,114.64,9/17/2023
O190,C258,P29,Home & Kitchen,81.53,9/17/2023
O191,C384,P42,Sports,305.44,5/7/2023
O191,C384,P31,Books,95.85,5/7/2023
O191,C384,P41,Sports,188.4,5/7/2023
O192,C249,P9,Electronics,398.16,7/28/2023
O192,C249,P8,Electronics,178.85,7/28/2023
O192,C249,P20,Clothing,57.91,7/28/2023
O193,C494,P6,Electronics,449.64,5/18/2023
O193,C494,P16,Clothing,108.74,5/18/2023
O194,C499,P49,Sports,356.58,3/3/2023
O194,C499,P32,Books,74.14,3/3/2023
O194,C499,P3,Electronics,478.55,3/3/2023
O194,C499,P40,Books,81.69,3/3/2023
O194,C499,P12,Clothing,127.64,3/3/2023
O194,C499,P20,Clothing,88.61,3/3/2023
O195,C413,P45,Sports,114.41,8/14/2023
O195,C413,P40,Books,72.89,8/14/2023
O196,C312,P48,Sports,153.48,6/22/2023
O196,C312,P37,Books,47.58,6/22/2023
O196,C312,P14,Clothing,118.82,6/22/2023
O196,C312,P10,Electronics,452.07,6/22/2023
O196,C312,P46,Sports,394.74,6/22/2023
O196,C312,P9,Electronics,276.21,6/22/2023
O197,C39,P17,Clothing,55.44,3/20/2023
O197,C39,P38,Books,16,3/20/2023
O198,C218,P24,Home & Kitchen,84.38,5/1/2023
O198,C218,P14,Clothing,57.09,5/1/2023
O198,C218,P22,Home & Kitchen,136.85,5/1/2023
O199,C338,P16,Clothing,144.81,11/23/2023
O200,C10,P45,Sports,326.86,8/15/2023
O200,C10,P43,Sports,326.36,8/15/2023
O200,C10,P2,Electronics,107.95,8/15/2023
O200,C10,P41,Sports,311.88,8/15/2023
O200,C10,P21,Home & Kitchen,275.01,8/15/2023
O201,C81,P8,Electronics,388.78,4/17/2023
O201,C81,P26,Home & Kitchen,67.46,4/17/2023
O201,C81,P18,Clothing,164.93,4/17/2023
O201,C81,P18,Clothing,112.01,4/17/2023
O201,C81,P23,Home & Kitchen,234.39,4/17/2023
O201,C81,P10,Electronics,151.31,4/17/2023
O202,C157,P48,Sports,328.43,9/9/2023
O202,C157,P44,Sports,92.36,9/9/2023
O202,C157,P35,Books,78.93,9/9/2023
O203,C476,P50,Sports,292.11,4/14/2023
O203,C476,P34,Books,67.82,4/14/2023
O203,C476,P50,Sports,361.79,4/14/2023
O204,C444,P16,Clothing,195.44,7/29/2023
O204,C444,P29,Home & Kitchen,262.56,7/29/2023
O204,C444,P47,Sports,210.31,7/29/2023
O204,C444,P10,Electronics,497.72,7/29/2023
O204,C444,P8,Electronics,350.73,7/29/2023
O205,C365,P6,Electronics,226.23,4/15/2023
O205,C365,P13,Clothing,109.66,4/15/2023
O206,C398,P26,Home & Kitchen,108.22,9/30/2023
O206,C398,P38,Books,34.75,9/30/2023
O206,C398,P46,Sports,359.94,9/30/2023
O207,C110,P35,Books,40.27,7/24/2023
O207,C110,P16,Clothing,70.9,7/24/2023
O207,C110,P3,Electronics,470.81,7/24/2023
O207,C110,P40,Books,63.62,7/24/2023
O207,C110,P26,Home & Kitchen,100.96,7/24/2023
O208,C425,P44,Sports,191,10/3/2023
O208,C425,P39,Books,30.37,10/3/2023
O208,C425,P35,Books,28.74,10/3/2023
O208,C425,P2,Electronics,422.76,10/3/2023
O209,C267,P38,Books,98.36,9/5/2023
O209,C267,P9,Electronics,202.98,9/5/2023
O209,C267,P27,Home & Kitchen,218.86,9/5/2023
O210,C484,P1,Electronics,219.68,9/22/2023
O210,C484,P23,Home & Kitchen,110.31,9/22/2023
O210,C484,P7,Electronics,209.4,9/22/2023
O211,C469,P11,Clothing,117.94,6/19/2023
O212,C361,P5,Electronics,354.19,9/11/2023
O212,C361,P33,Books,46.19,9/11/2023
O213,C179,P8,Electronics,384.44,7/30/2023
O213,C179,P37,Books,14.62,7/30/2023
O213,C179,P19,Clothing,62.62,7/30/2023
O213,C179,P47,Sports,133.3,7/30/2023
O213,C179,P27,Home & Kitchen,91.05,7/30/2023
O214,C108,P25,Home & Kitchen,77.23,6/23/2023
O215,C310,P25,Home & Kitchen,124.64,5/7/2023
O216,C54,P46,Sports,221.71,9/25/2023
O216,C54,P3,Electronics,106.98,9/25/2023
O217,C283,P45,Sports,351.33,1/31/2023
O217,C283,P47,Sports,340.96,1/31/2023
O217,C283,P11,Clothing,198.96,1/31/2023
O217,C283,P50,Sports,286.6,1/31/2023
O217,C283,P39,Books,29.25,1/31/2023
O218,C154,P17,Clothing,135.65,9/22/2023
O218,C154,P44,Sports,241.59,9/22/2023
O218,C154,P8,Electronics,213.97,9/22/2023
O219,C429,P8,Electronics,192.3,9/20/2023
O220,C318,P46,Sports,266.24,7/9/2023
O220,C318,P5,Electronics,462.8,7/9/2023
O220,C318,P35,Books,10.3,7/9/2023
O220,C318,P35,Books,30.94,7/9/2023
O221,C411,P40,Books,47.12,6/26/2023
O221,C411,P48,Sports,253.74,6/26/2023
O221,C411,P3,Electronics,438.02,6/26/2023
O222,C75,P32,Books,24.95,3/17/2023
O222,C75,P33,Books,18.71,3/17/2023
O222,C75,P9,Electronics,102.21,3/17/2023
O222,C75,P33,Books,42.35,3/17/2023
O223,C493,P45,Sports,88.73,9/2/2023
O223,C493,P34,Books,83,9/2/2023
O224,C293,P25,Home & Kitchen,161.38,12/13/2023
O224,C293,P4,Electronics,433.81,12/13/2023
O225,C338,P15,Clothing,140.57,6/30/2023
O225,C338,P8,Electronics,124.41,6/30/2023
O226,C292,P46,Sports,316.72,7/4/2023
O227,C98,P3,Electronics,121.52,12/27/2023
O227,C98,P1,Electronics,319.63,12/27/2023
O227,C98,P9,Electronics,120,12/27/2023
O227,C98,P32,Books,24.8,12/27/2023
O227,C98,P25,Home & Kitchen,31.82,12/27/2023
O227,C98,P40,Books,28.69,12/27/2023
O228,C67,P3,Electronics,102.93,3/18/2023
O229,C464,P38,Books,27.03,3/30/2023
O229,C464,P8,Electronics,484.57,3/30/2023
O229,C464,P47,Sports,185.74,3/30/2023
O230,C422,P45,Sports,360.61,4/22/2023
O230,C422,P39,Books,67.17,4/22/2023
O230,C422,P20,Clothing,91,4/22/2023
O231,C411,P40,Books,79.52,5/6/2023
O231,C411,P24,Home & Kitchen,201.17,5/6/2023
O231,C411,P21,Home & Kitchen,45.03,5/6/2023
O231,C411,P37,Books,90.85,5/6/2023
O231,C411,P37,Books,31.06,5/6/2023
O232,C374,P8,Electronics,363.74,12/4/2023
O232,C374,P10,Electronics,382.3,12/4/2023
O232,C374,P17,Clothing,74.28,12/4/2023
O232,C374,P30,Home & Kitchen,190.91,12/4/2023
O233,C45,P32,Books,72.24,11/11/2023
O233,C45,P29,Home & Kitchen,221.47,11/11/2023
O233,C45,P43,Sports,335.19,11/11/2023
O233,C45,P20,Clothing,173.27,11/11/2023
O234,C250,P26,Home & Kitchen,76,2/19/2023
O234,C250,P44,Sports,151.06,2/19/2023
O234,C250,P15,Clothing,61.22,2/19/2023
O234,C250,P43,Sports,336.94,2/19/2023
O234,C250,P28,Home & Kitchen,31.79,2/19/2023
O234,C250,P9,Electronics,212.83,2/19/2023
O235,C203,P15,Clothing,90.42,11/13/2023
O235,C203,P19,Clothing,134.95,11/13/2023
O236,C50,P44,Sports,383.75,2/28/2023
O236,C50,P2,Electronics,302.53,2/28/2023
O236,C50,P31,Books,30.6,2/28/2023
O236,C50,P19,Clothing,143.08,2/28/2023
O236,C50,P17,Clothing,187.35,2/28/2023
O236,C50,P39,Books,41.06,2/28/2023
O237,C41,P10,Electronics,134.32,2/4/2023
O237,C41,P16,Clothing,53.54,2/4/2023
O237,C41,P2,Electronics,254.01,2/4/2023
O238,C98,P41,Sports,119.19,3/19/2023
O238,C98,P33,Books,12.31,3/19/2023
O238,C98,P2,Electronics,168.83,3/19/2023
O239,C498,P3,Electronics,373.39,4/13/2023
O239,C498,P30,Home & Kitchen,158.83,4/13/2023
O239,C498,P8,Electronics,373.98,4/13/2023
O239,C498,P15,Clothing,129.33,4/13/2023
O240,C41,P18,Clothing,165.06,3/18/2023
O240,C41,P15,Clothing,161.76,3/18/2023
O240,C41,P20,Clothing,182.44,3/18/2023
O240,C41,P47,Sports,300.97,3/18/2023
O240,C41,P24,Home & Kitchen,85.91,3/18/2023
O240,C41,P6,Electronics,459.13,3/18/2023
O241,C479,P16,Clothing,91.61,4/22/2023
O242,C29,P10,Electronics,246.03,6/2/2023
O242,C29,P44,Sports,169.01,6/2/2023
O242,C29,P24,Home & Kitchen,212.52,6/2/2023
O242,C29,P11,Clothing,189.93,6/2/2023
O242,C29,P16,Clothing,71.6,6/2/2023
O243,C480,P37,Books,39.37,12/10/2023
O243,C480,P45,Sports,99.27,12/10/2023
O244,C10,P29,Home & Kitchen,78.82,7/27/2023
O244,C10,P32,Books,46.82,7/27/2023
O244,C10,P3,Electronics,204.08,7/27/2023
O244,C10,P3,Electronics,342.62,7/27/2023
O244,C10,P30,Home & Kitchen,192.22,7/27/2023
O245,C346,P41,Sports,199.12,1/26/2023
O245,C346,P4,Electronics,155.71,1/26/2023
O245,C346,P41,Sports,290.32,1/26/2023
O245,C346,P2,Electronics,318.64,1/26/2023
O245,C346,P43,Sports,136.73,1/26/2023
O245,C346,P23,Home & Kitchen,243.03,1/26/2023
O246,C120,P20,Clothing,158.14,6/7/2023
O246,C120,P43,Sports,374.27,6/7/2023
O247,C470,P24,Home & Kitchen,125.86,12/31/2023
O247,C470,P8,Electronics,415.58,12/31/2023
O247,C470,P31,Books,95.27,12/31/2023
O247,C470,P41,Sports,356.13,12/31/2023
O247,C470,P5,Electronics,282.48,12/31/2023
O248,C197,P8,Electronics,324.71,12/25/2023
O248,C197,P14,Clothing,157.19,12/25/2023
O248,C197,P29,Home & Kitchen,99.16,12/25/2023
O249,C337,P7,Electronics,207.85,1/21/2023
O250,C204,P19,Clothing,70.11,10/19/2023
O250,C204,P4,Electronics,491.93,10/19/2023
O250,C204,P46,Sports,240.27,10/19/2023
O250,C204,P31,Books,71.62,10/19/2023
O251,C215,P43,Sports,264.97,3/12/2023
O251,C215,P48,Sports,204.99,3/12/2023
O251,C215,P1,Electronics,468.98,3/12/2023
O252,C56,P17,Clothing,108.17,12/9/2023
O252,C56,P2,Electronics,246.35,12/9/2023
O252,C56,P4,Electronics,202.12,12/9/2023
O252,C56,P21,Home & Kitchen,252.82,12/9/2023
O252,C56,P12,Clothing,167.39,12/9/2023
O253,C386,P43,Sports,146.05,3/2/2023
O253,C386,P47,Sports,208.41,3/2/2023
O253,C386,P13,Clothing,86.86,3/2/2023
O253,C386,P3,Electronics,309.74,3/2/2023
O253,C386,P15,Clothing,68.63,3/2/2023
O253,C386,P28,Home & Kitchen,288.58,3/2/2023
O254,C112,P28,Home & Kitchen,46.58,1/12/2023
O254,C112,P30,Home & Kitchen,68.82,1/12/2023
O254,C112,P46,Sports,129.78,1/12/2023
O254,C112,P32,Books,57.78,1/12/2023
O254,C112,P29,Home & Kitchen,195.96,1/12/2023
O255,C408,P30,Home & Kitchen,153.67,6/6/2023
O255,C408,P49,Sports,333.72,6/6/2023
O255,C408,P4,Electronics,258.26,6/6/2023
O255,C408,P48,Sports,127.14,6/6/2023
O255,C408,P45,Sports,323.13,6/6/2023
O255,C408,P26,Home & Kitchen,121.37,6/6/2023
O256,C457,P48,Sports,99.76,2/6/2023
O256,C457,P23,Home & Kitchen,112.92,2/6/2023
O256,C457,P43,Sports,169.63,2/6/2023
O256,C457,P42,Sports,164.21,2/6/2023
O256,C457,P18,Clothing,155.25,2/6/2023
O256,C457,P40,Books,52,2/6/2023
O257,C141,P21,Home & Kitchen,88.01,11/7/2023
O257,C141,P5,Electronics,461.46,11/7/2023
O258,C412,P14,Clothing,129.46,12/6/2023
O258,C412,P40,Books,30.02,12/6/2023
O258,C412,P26,Home & Kitchen,238.28,12/6/2023
O258,C412,P16,Clothing,117.31,12/6/2023
O258,C412,P37,Books,92.37,12/6/2023
O258,C412,P22,Home & Kitchen,221.01,12/6/2023
O259,C301,P3,Electronics,102.58,2/15/2023
O259,C301,P11,Clothing,195.25,2/15/2023
O260,C94,P9,Electronics,317.45,6/28/2023
O260,C94,P46,Sports,203.73,6/28/2023
O261,C367,P14,Clothing,165.65,1/29/2023
O261,C367,P47,Sports,192.79,1/29/2023
O261,C367,P20,Clothing,92.19,1/29/2023
O262,C139,P37,Books,57.53,5/12/2023
O262,C139,P42,Sports,81.23,5/12/2023
O262,C139,P32,Books,46.57,5/12/2023
O262,C139,P42,Sports,200.62,5/12/2023
O263,C248,P23,Home & Kitchen,172.44,8/21/2023
O263,C248,P15,Clothing,176.97,8/21/2023
O263,C248,P8,Electronics,237.24,8/21/2023
O263,C248,P38,Books,29.97,8/21/2023
O264,C471,P6,Electronics,323.7,8/14/2023
O264,C471,P7,Electronics,247.38,8/14/2023
O264,C471,P8,Electronics,322.95,8/14/2023
O264,C471,P17,Clothing,165.73,8/14/2023
O264,C471,P36,Books,44.76,8/14/2023
O265,C302,P46,Sports,170.86,6/14/2023
O265,C302,P4,Electronics,360.75,6/14/2023
O265,C302,P1,Electronics,261.27,6/14/2023
O266,C403,P36,Books,58.67,2/4/2023
O266,C403,P42,Sports,296.51,2/4/2023
O267,C262,P35,Books,48.77,2/11/2023
O267,C262,P14,Clothing,181.46,2/11/2023
O267,C262,P35,Books,53.48,2/11/2023
O268,C394,P4,Electronics,115.13,3/25/2023
O268,C394,P2,Electronics,454.47,3/25/2023
O268,C394,P47,Sports,241.33,3/25/2023
O268,C394,P49,Sports,255.66,3/25/2023
O269,C334,P17,Clothing,131.99,7/5/2023
O269,C334,P30,Home & Kitchen,280.29,7/5/2023
O269,C334,P3,Electronics,110.73,7/5/2023
O269,C334,P37,Books,39.59,7/5/2023
O270,C37,P12,Clothing,129.96,11/14/2023
O271,C386,P30,Home & Kitchen,236.47,9/15/2023
O271,C386,P16,Clothing,131.42,9/15/2023
O271,C386,P21,Home & Kitchen,283.06,9/15/2023
O271,C386,P1,Electronics,336.8,9/15/2023
O271,C386,P29,Home & Kitchen,270.31,9/15/2023
O272,C360,P20,Clothing,115.12,5/21/2023
O272,C360,P24,Home & Kitchen,271.13,5/21/2023
O272,C360,P3,Electronics,345,5/21/2023
O272,C360,P25,Home & Kitchen,56.32,5/21/2023
O272,C360,P31,Books,81.23,5/21/2023
O272,C360,P42,Sports,340.61,5/21/2023
O273,C103,P21,Home & Kitchen,230.28,3/28/2023
O273,C103,P15,Clothing,107.75,3/28/2023
O273,C103,P12,Clothing,151.33,3/28/2023
O273,C103,P6,Electronics,240.39,3/28/2023
O273,C103,P6,Electronics,409.95,3/28/2023
O274,C201,P19,Clothing,100.05,6/16/2023
O274,C201,P17,Clothing,107.27,6/16/2023
O275,C59,P35,Books,21.9,5/2/2023
O275,C59,P28,Home & Kitchen,279.92,5/2/2023
O275,C59,P9,Electronics,164.47,5/2/2023
O275,C59,P35,Books,57.62,5/2/2023
O275,C59,P49,Sports,96.17,5/2/2023
O275,C59,P27,Home & Kitchen,173.43,5/2/2023
O276,C419,P50,Sports,258.03,1/22/2023
O276,C419,P3,Electronics,296.8,1/22/2023
O276,C419,P37,Books,77.75,1/22/2023
O276,C419,P17,Clothing,142.32,1/22/2023
O276,C419,P35,Books,51.27,1/22/2023
O276,C419,P13,Clothing,122.04,1/22/2023
O277,C103,P4,Electronics,155.29,8/3/2023
O278,C199,P37,Books,81.16,4/11/2023
O278,C199,P38,Books,56.31,4/11/2023
O279,C361,P15,Clothing,139.41,10/21/2023
O279,C361,P33,Books,34.49,10/21/2023
O280,C483,P25,Home & Kitchen,177.59,12/8/2023
O280,C483,P10,Electronics,156.82,12/8/2023
O280,C483,P28,Home & Kitchen,52.62,12/8/2023
O280,C483,P47,Sports,375.98,12/8/2023
O281,C413,P8,Electronics,471.87,8/12/2023
O281,C413,P13,Clothing,115.18,8/12/2023
O281,C413,P24,Home & Kitchen,72.75,8/12/2023
O281,C413,P13,Clothing,177.03,8/12/2023
O282,C379,P41,Sports,290.05,7/22/2023
O283,C101,P21,Home & Kitchen,259.77,3/11/2023
O284,C47,P15,Clothing,186.12,1/20/2023
O284,C47,P42,Sports,203.05,1/20/2023
O284,C47,P9,Electronics,342.7,1/20/2023
O284,C47,P48,Sports,109.47,1/20/2023
O284,C47,P27,Home & Kitchen,229.6,1/20/2023
O285,C410,P3,Electronics,161.24,5/31/2023
O285,C410,P30,Home & Kitchen,173.3,5/31/2023
O285,C410,P15,Clothing,73.4,5/31/2023
O285,C410,P10,Electronics,301.84,5/31/2023
O285,C410,P32,Books,16.59,5/31/2023
O286,C192,P20,Clothing,117.63,3/8/2023
O286,C192,P26,Home & Kitchen,167.46,3/8/2023
O286,C192,P45,Sports,233.38,3/8/2023
O286,C192,P43,Sports,198.01,3/8/2023
O286,C192,P6,Electronics,302.57,3/8/2023
O286,C192,P39,Books,30.13,3/8/2023
O287,C58,P19,Clothing,189.01,8/20/2023
O288,C6,P46,Sports,139.67,3/11/2023
O288,C6,P32,Books,48.98,3/11/2023
O288,C6,P41,Sports,282.55,3/11/2023
O288,C6,P33,Books,12.63,3/11/2023
O288,C6,P37,Books,52.42,3/11/2023
O289,C445,P39,Books,68.7,12/1/2023
O290,C444,P41,Sports,300.8,2/16/2023
O290,C444,P29,Home & Kitchen,165.79,2/16/2023
O290,C444,P28,Home & Kitchen,271.72,2/16/2023
O290,C444,P37,Books,86,2/16/2023
O291,C379,P35,Books,72.94,9/26/2023
O291,C379,P19,Clothing,160.18,9/26/2023
O291,C379,P13,Clothing,79.87,9/26/2023
O291,C379,P50,Sports,326.33,9/26/2023
O292,C453,P22,Home & Kitchen,94.93,10/1/2023
O292,C453,P1,Electronics,283.15,10/1/2023
O293,C382,P44,Sports,317.46,8/20/2023
O294,C25,P43,Sports,371.35,12/25/2023
O294,C25,P15,Clothing,104.82,12/25/2023
O295,C13,P43,Sports,149.39,9/19/2023
O295,C13,P46,Sports,205,9/19/2023
O295,C13,P6,Electronics,445.67,9/19/2023
O295,C13,P30,Home & Kitchen,229.27,9/19/2023
O296,C196,P45,Sports,187.73,5/22/2023
O296,C196,P8,Electronics,108.29,5/22/2023
O296,C196,P8,Electronics,205.28,5/22/2023
O296,C196,P25,Home & Kitchen,35.41,5/22/2023
O297,C15,P26,Home & Kitchen,237.51,3/13/2023
O298,C453,P41,Sports,230.07,6/26/2023
O298,C453,P13,Clothing,100.23,6/26/2023
O299,C3,P38,Books,27.59,1/17/2023
O299,C3,P10,Electronics,273.8,1/17/2023
O299,C3,P18,Clothing,173.03,1/17/2023
O299,C3,P17,Clothing,175.5,1/17/2023
O299,C3,P10,Electronics,263.53,1/17/2023
O299,C3,P14,Clothing,139.07,1/17/2023
O300,C390,P46,Sports,269.59,12/23/2023
O300,C390,P4,Electronics,340.57,12/23/2023
O300,C390,P12,Clothing,164.16,12/23/2023
O301,C107,P34,Books,80.41,12/15/2023
O301,C107,P20,Clothing,107.14,12/15/2023
O302,C187,P26,Home & Kitchen,146.39,1/21/2023
O302,C187,P25,Home & Kitchen,238.05,1/21/2023
O302,C187,P49,Sports,200.13,1/21/2023
O302,C187,P7,Electronics,154.62,1/21/2023
O302,C187,P12,Clothing,89.32,1/21/2023
O303,C171,P3,Electronics,352.35,2/26/2023
O303,C171,P5,Electronics,484.51,2/26/2023
O304,C176,P9,Electronics,348.41,11/9/2023
O304,C176,P8,Electronics,382.1,11/9/2023
O305,C31,P40,Books,50.78,9/17/2023
O305,C31,P2,Electronics,170.49,9/17/2023
O306,C342,P43,Sports,278.8,11/13/2023
O306,C342,P2,Electronics,454.95,11/13/2023
O306,C342,P50,Sports,333.97,11/13/2023
O306,C342,P47,Sports,251.1,11/13/2023
O306,C342,P25,Home & Kitchen,127.31,11/13/2023
O307,C338,P21,Home & Kitchen,165.56,4/5/2023
O307,C338,P14,Clothing,187.45,4/5/2023
O308,C375,P29,Home & Kitchen,78.16,7/1/2023
O308,C375,P26,Home & Kitchen,218.77,7/1/2023
O308,C375,P39,Books,26.52,7/1/2023
O308,C375,P37,Books,25.51,7/1/2023
O308,C375,P2,Electronics,395.92,7/1/2023
O308,C375,P29,Home & Kitchen,163.13,7/1/2023
O309,C174,P46,Sports,304.66,2/16/2023
O309,C174,P1,Electronics,217.92,2/16/2023
O309,C174,P45,Sports,279.87,2/16/2023
O309,C174,P40,Books,84.69,2/16/2023
O310,C216,P19,Clothing,79.93,4/21/2023
O310,C216,P47,Sports,388.4,4/21/2023
O311,C288,P11,Clothing,139.19,12/5/2023
O311,C288,P6,Electronics,199.47,12/5/2023
O312,C132,P29,Home & Kitchen,203.77,3/7/2023
O312,C132,P32,Books,54.85,3/7/2023
O312,C132,P38,Books,55.61,3/7/2023
O312,C132,P45,Sports,374.23,3/7/2023
O312,C132,P16,Clothing,116.1,3/7/2023
O312,C132,P42,Sports,301.77,3/7/2023
O313,C115,P20,Clothing,166.7,12/24/2023
O313,C115,P18,Clothing,158.64,12/24/2023
O313,C115,P47,Sports,230.71,12/24/2023
O313,C115,P21,Home & Kitchen,84.66,12/24/2023
O313,C115,P6,Electronics,230.71,12/24/2023
O314,C455,P16,Clothing,108.9,6/11/2023
O314,C455,P9,Electronics,484.84,6/11/2023
O314,C455,P30,Home & Kitchen,179.02,6/11/2023
O314,C455,P40,Books,24.79,6/11/2023
O314,C455,P21,Home & Kitchen,289.4,6/11/2023
O314,C455,P6,Electronics,154.53,6/11/2023
O315,C81,P18,Clothing,78.65,6/4/2023
O315,C81,P22,Home & Kitchen,275.13,6/4/2023
O315,C81,P25,Home & Kitchen,273.08,6/4/2023
O315,C81,P28,Home & Kitchen,93.3,6/4/2023
O315,C81,P43,Sports,275.66,6/4/2023
O316,C424,P36,Books,68.32,2/8/2023
O317,C273,P10,Electronics,184.3,7/25/2023
O317,C273,P36,Books,79.02,7/25/2023
O317,C273,P45,Sports,113.31,7/25/2023
O317,C273,P41,Sports,203.89,7/25/2023
O317,C273,P13,Clothing,166.78,7/25/2023
O318,C308,P19,Clothing,85.5,6/15/2023
O318,C308,P8,Electronics,135.84,6/15/2023
O319,C491,P38,Books,37.58,12/22/2023
O319,C491,P16,Clothing,96.71,12/22/2023
O319,C491,P12,Clothing,61.53,12/22/2023
O319,C491,P43,Sports,175.6,12/22/2023
O319,C491,P4,Electronics,308.53,12/22/2023
O320,C151,P10,Electronics,439.61,3/16/2023
O320,C151,P26,Home & Kitchen,218.21,3/16/2023
O321,C301,P42,Sports,247.98,2/4/2023
O321,C301,P38,Books,36.85,2/4/2023
O321,C301,P37,Books,17.23,2/4/2023
O321,C301,P26,Home & Kitchen,203.39,2/4/2023
O321,C301,P11,Clothing,121.94,2/4/2023
O321,C301,P13,Clothing,149.18,2/4/2023
O322,C331,P35,Books,20.51,3/12/2023
O322,C331,P26,Home & Kitchen,47.39,3/12/2023
O322,C331,P34,Books,14.99,3/12/2023
O322,C331,P45,Sports,92.4,3/12/2023
O322,C331,P9,Electronics,482.05,3/12/2023
O323,C31,P26,Home & Kitchen,66.46,4/14/2023
O323,C31,P9,Electronics,479.99,4/14/2023
O323,C31,P13,Clothing,141.48,4/14/2023
O323,C31,P27,Home & Kitchen,221.51,4/14/2023
O323,C31,P27,Home & Kitchen,206.86,4/14/2023
O324,C220,P28,Home & Kitchen,84.66,6/21/2023
O324,C220,P41,Sports,229.29,6/21/2023
O324,C220,P33,Books,29.57,6/21/2023
O324,C220,P50,Sports,301.23,6/21/2023
O324,C220,P14,Clothing,187.72,6/21/2023
O324,C220,P20,Clothing,81.23,6/21/2023
O325,C331,P31,Books,43.46,11/14/2023
O325,C331,P21,Home & Kitchen,166.06,11/14/2023
O326,C245,P30,Home & Kitchen,270.36,6/21/2023
O326,C245,P15,Clothing,93.35,6/21/2023
O326,C245,P13,Clothing,74.23,6/21/2023
O326,C245,P20,Clothing,63.06,6/21/2023
